"","DGames","DWins","DLoss","DWLpct","DSRS","DSOS","DConfW","DConfL","DHomeW","DHomeL","DAwayW","DAwayL","DPnts","DOppPnts","DMP","DFG","DFGA","DFGpct","DThreeP","DThreePA","DThreePpct","DFT","DFTA","DFTpct","DORB","DTRB","DAST","DSTL","DBLK","DTOV","DPF","SeedDiff","ScoreDiff"
"732",2,2,0,0.017,7.19,7.69,-1,1,1,1,-4,-2,80,85,90,35,216,-0.027,28,136,-0.025,-18,44,-0.0569999999999999,155,12,61,128,-36,75,208,-7,6
"733",1,10,-9,0.269,2.62,-3.52,8,-8,0,-4,7,-4,-173,-430,45,-63,-56,-0.019,-80,-116,-0.049,33,64,-0.018,8,21,3,80,26,-65,-19,-3,5
"734",6,12,-6,0.194,25.63,16.47,4,-4,1,-1,2,-5,462,206,250,178,216,0.039,60,157,0.005,46,-15,0.0730000000000001,-64,0,119,-66,16,-103,-58,-15,14
"735",3,2,1,0.004,4.03,2.47,-2,2,4,-4,-3,3,237,166,136,108,8,0.052,14,4,0.019,7,52,-0.043,-66,-2,146,-2,-22,69,-7,-5,19
"736",-1,-1,0,-0.00800000000000001,1.4,2.99,-4,4,3,0,-4,2,200,276,-20,79,-53,0.051,-29,-191,0.057,71,95,0.004,-13,63,-4,-91,36,96,-84,-5,-10
"737",4,-1,5,-0.12,7.05,10.79,-3,7,3,5,-3,-1,373,452,170,138,310,-0.00399999999999995,20,49,0.004,77,53,0.0549999999999999,60,59,151,99,-2,34,130,-7,-4
"738",-2,-3,1,-0.0469999999999999,-3.85,1.36,-1,1,2,-2,-2,3,-55,122,-90,-79,-49,-0.028,-3,-52,0.024,106,193,-0.0580000000000001,111,134,-28,-33,-15,69,-19,-1,-7
"739",-4,2,-6,0.136,-3.28,-4.99,5,-5,1,-1,5,-5,-196,-233,-160,-48,-244,0.03,-94,-233,-0.016,-6,13,-0.0199999999999999,-118,-54,-13,-104,-17,-13,28,-3,-19
"740",3,0,3,-0.0640000000000001,12.98,10.24,-3,3,3,1,-3,-1,300,230,115,55,97,0.005,98,174,0.045,92,106,0.02,29,59,40,-20,11,-20,-190,-9,8
"741",0,-2,2,-0.0579999999999999,16.35,10.36,0,0,4,-1,-4,0,239,83,-5,124,71,0.045,83,102,0.056,-92,-123,-0.002,33,47,56,-33,-28,37,51,-7,25
"742",0,1,-1,0.031,9.32,2.14,-2,2,2,-1,-2,1,294,57,-15,84,6,0.04,14,-38,0.037,112,131,0.0329999999999999,21,32,78,50,53,34,3,-3,2
"743",2,1,1,-0.01,13.34,11.94,-6,4,3,0,-4,1,234,174,90,168,148,0.046,-34,-126,0.017,-68,-88,-0.00900000000000001,-44,26,26,-30,7,-24,-100,-9,13
"744",2,15,-13,0.368,29.91,14.2,8,-6,9,-7,0,-6,349,-195,80,147,158,0.034,81,83,0.072,-26,-93,0.0429999999999999,-20,117,125,3,57,-24,86,-15,26
"745",3,1,2,-0.038,16.48,14.12,-1,3,2,-1,-7,2,346,336,130,95,157,0.00999999999999995,24,68,-0.002,132,176,0.0169999999999999,26,83,-29,2,57,10,212,-9,28
"746",2,1,1,-0.015,11.27,9.53,0,2,3,1,-4,-1,134,84,85,66,-9,0.036,12,24,0.004,-10,-38,0.025,-62,9,107,41,110,59,-65,-7,5
"747",0,7,-7,0.2,17.18,9.79,3,-3,5,-4,1,-4,-76,-275,-5,-8,-201,0.042,-22,-133,0.036,-38,-95,0.039,-95,-156,-3,-25,3,-92,-167,-11,7
"748",0,4,-4,0.115,19.93,7.64,0,0,3,-1,-1,-3,254,-165,5,100,53,0.037,42,23,0.044,12,-95,0.113,46,171,264,-59,54,-13,-29,-13,-9
"749",5,12,-7,0.225,24.23,14.51,6,-2,-1,-3,2,-3,608,328,165,227,454,0.003,38,158,-0.026,116,48,0.103,151,202,225,39,36,-7,44,-15,16
"750",0,1,-1,0.028,0.35,1.65,1,-1,1,-2,1,-1,48,115,0,25,-6,0.014,-80,-201,-0.00600000000000001,78,102,0.004,91,113,-57,-6,62,11,-14,-5,7
"751",4,5,-1,0.0570000000000001,17.18,16.29,1,3,0,0,0,-2,543,525,165,143,286,0.00700000000000001,203,382,0.08,54,8,0.0659999999999999,-7,155,21,-16,23,79,-77,-13,14
"752",3,16,-13,0.387,29.25,14.75,9,-9,10,-6,0,-8,723,169,100,266,351,0.055,9,-11,0.017,182,228,0.0279999999999999,163,330,37,56,135,45,90,-15,39
"753",-4,-6,2,-0.1,-3.44,4.91,-5,5,-3,1,-3,3,-480,-196,-170,-199,-395,-0.011,-44,-158,0.019,-38,-34,-0.0209999999999999,-98,-245,-83,-73,-29,-44,-64,-3,-8
"754",0,-4,4,-0.114,13.05,9.22,-5,3,3,1,-7,1,239,152,0,74,84,0.017,2,38,-0.017,89,107,0.015,85,248,164,-83,59,64,-33,-7,-2
"755",3,6,-3,0.111,-3.09,-0.32,1,-1,-2,1,4,-4,362,432,90,125,173,0.023,-1,42,-0.021,113,148,0.011,-82,87,26,-73,-73,-8,70,-1,2
"756",-2,-3,1,-0.043,-2.26,4.05,-3,3,2,-1,-2,2,-318,-55,-80,-119,-82,-0.04,-75,-144,-0.034,-5,100,-0.1,56,-71,-46,67,44,51,13,-5,-16
"757",-3,-3,0,-0.033,6.02,7.27,0,0,3,0,-1,-3,-120,-50,-125,-35,20,-0.023,-66,-115,-0.033,16,110,-0.091,168,48,-52,-37,50,-16,128,-5,-3
"758",1,5,-4,0.118,17.29,9.12,2,-2,6,-2,-3,-4,-185,-422,45,-57,-142,0.003,26,94,-0.00799999999999995,-97,-166,0.015,2,76,111,-98,-33,-7,-56,-11,27
"759",-1,-3,2,-0.0730000000000001,-4.05,2.7,-1,1,1,0,-2,2,-333,-108,-30,-133,-215,-0.018,-51,-67,-0.047,-16,-33,0.011,-40,-102,-50,-37,27,50,-57,-1,-10
"760",-1,-3,2,-0.0680000000000001,1.58,-0.820000000000001,-1,1,3,-2,-4,3,160,82,-35,101,45,0.038,17,-88,0.066,-59,-31,-0.0489999999999999,-1,74,-46,-14,58,18,-1,-1,-1
"761",0,-5,5,-0.148,6.36,8.91,-1,3,2,-3,-3,5,-75,22,10,-3,-15,0.002,-1,-86,0.041,-68,-67,-0.028,26,79,-95,-118,35,-24,11,-9,-11
"762",1,2,-1,0.036,10.23,6.55,0,0,0,-1,-1,-2,148,27,40,51,-126,0.053,54,108,0.023,-8,-41,0.027,-62,42,91,-96,11,73,-215,-11,11
"763",6,13,-7,0.228,22.98,12.96,4,-4,4,-2,4,-5,566,230,235,188,274,0.028,152,356,0.039,38,-42,0.0880000000000001,-45,107,215,-30,24,-4,94,-13,30
"764",5,8,-3,0.128,30.78,19.57,0,2,6,-2,-3,-1,263,-148,180,154,-3,0.079,18,-121,0.098,-63,-185,0.093,-124,-133,170,30,2,-95,-53,-15,36
"765",1,-2,3,-0.081,12.38,15.25,-5,5,-1,2,-2,0,21,182,50,-29,70,-0.029,-60,-98,-0.038,139,271,-0.0619999999999999,153,192,-125,33,-29,87,119,-11,-14
"766",2,1,1,-0.00700000000000001,-2.07,0.65,3,-3,-2,1,3,-1,-103,13,80,-62,-2,-0.032,25,67,0.003,-4,42,-0.049,-19,-29,-147,43,-7,2,7,-3,4
"767",-1,2,-3,0.081,18.4,13.56,-1,1,2,0,2,-4,75,48,-60,20,169,-0.03,-36,-83,-0.00800000000000001,71,36,0.0539999999999999,136,91,71,71,-18,-33,67,-13,18
"768",5,10,-5,0.177,20.08,13.08,2,-2,4,-1,2,-5,255,83,180,51,129,-0.00600000000000001,16,40,0,137,132,0.052,83,212,14,-50,26,-6,-47,-13,18
"769",3,5,-2,0.086,1.94,-0.65,2,-2,3,1,2,-1,438,336,105,125,216,0.014,31,40,0.027,157,92,0.118,-38,-13,92,50,88,-21,126,-1,6
"770",1,-1,2,-0.0529999999999999,15.09,15.69,1,3,-2,1,-2,0,-128,-82,35,8,-1,0.00399999999999995,-22,-106,0.022,-122,-182,0.011,15,-10,39,14,38,4,-10,-11,18
"771",1,-1,2,-0.053,16.36,16.35,-3,3,0,0,-5,1,-20,19,20,15,-59,0.022,-52,-125,-0.00700000000000001,2,-21,0.024,-29,-133,30,-10,-73,-84,35,-9,12
"772",1,9,-8,0.233,3.63,-4.99,8,-8,7,-5,3,-3,151,-164,45,100,233,-0.003,17,81,-0.016,-66,-87,-0.0079999999999999,107,196,36,-10,43,-92,-64,-5,14
"773",0,0,0,0,4.39,4.33,-3,3,0,1,0,-1,287,261,-5,162,118,0.05,87,113,0.065,-124,-199,0.014,-120,-78,131,-14,-104,46,-143,-5,-12
"774",-4,-7,3,-0.111,-8.26,1.31,-2,2,-1,0,-2,2,-488,-120,-155,-172,-351,-0.00399999999999995,-52,-98,-0.018,-92,-80,-0.043,-156,-375,-86,14,-12,-30,-75,-3,-6
"775",0,6,-6,0.162,22.03,14.27,1,-1,5,-3,-2,-4,102,-70,-5,37,-9,0.019,0,-45,0.019,28,-5,0.037,-19,-21,0,5,43,-41,21,-13,22
"776",1,0,1,-0.021,15.09,13.12,0,0,-4,-1,0,-1,22,-44,40,-7,151,-0.038,13,83,-0.024,23,1,0.027,59,62,-66,-21,5,-88,-37,-9,15
"777",1,0,1,-0.022,16.61,12.29,0,4,2,-3,-7,3,172,167,30,29,129,-0.016,12,35,0,102,160,-0.013,30,55,-16,52,64,-6,49,-11,6
"778",4,19,-15,0.435,27.56,4.79,9,-7,4,-2,7,-12,539,-299,145,268,342,0.049,-32,-134,0.022,35,108,-0.054,62,358,136,85,100,-5,76,-15,20
"779",0,-4,4,-0.114,10.02,9.91,-2,2,-1,2,-3,2,37,33,20,98,104,0.024,24,23,0.018,-183,-255,-0.005,-68,-132,-6,83,-28,-31,-24,-7,11
"780",0,8,-8,0.222,28.74,16.91,5,-3,3,1,4,-8,470,82,0,198,185,0.053,97,152,0.056,-23,-39,0.004,64,113,123,48,44,-57,-49,-15,38
"781",3,8,-5,0.156,24.05,13.33,4,-4,3,0,-1,-4,566,209,125,206,359,0.017,-33,-102,0.004,187,240,0.0239999999999999,79,193,99,29,102,-25,94,-13,9
"782",-1,5,-6,0.164,25.32,14.39,3,-1,11,-4,-5,-4,194,-135,-40,95,216,-0.002,-20,-15,-0.022,24,61,-0.0279999999999999,102,99,-32,70,52,-103,24,-13,15
"783",-5,0,-5,0.095,-2.01,-3.22,3,-3,1,1,4,-6,-398,-465,-200,-154,-308,-0.00800000000000001,5,-19,0.015,-95,-149,0.01,-100,-244,-87,-48,54,-52,-95,-5,-11
"784",-2,1,-3,0.0650000000000001,0.81,-0.93,0,0,0,0,2,-1,-237,-288,-80,-92,-127,-0.018,-64,-145,-0.017,11,-29,0.0489999999999999,35,-99,-202,62,-37,-73,-186,-1,-20
"785",5,6,-1,0.0780000000000001,-0.390000000000001,-2.05,1,-1,4,-2,-4,3,23,-66,215,45,26,0.016,67,205,-0.017,-134,-162,-0.01,-174,-104,41,-32,9,-84,-159,-3,1
"786",-2,-7,5,-0.155,4.76,9.3,-6,6,4,1,-6,3,-141,62,-55,-127,-40,-0.053,-19,-12,-0.024,132,175,0.012,23,68,-45,-48,127,19,-78,-7,-9
"787",5,10,-5,0.168,31.25,19.57,-2,2,6,0,-5,-6,784,280,195,360,618,0.036,78,105,0.059,-14,23,-0.034,229,520,313,33,28,66,104,-15,39
"788",1,5,-4,0.124,0.33,-2.29,0,0,3,-1,0,-1,69,-28,35,98,198,0.00600000000000001,-90,-174,-0.033,-37,-23,-0.03,100,96,90,43,42,-47,110,-1,2
"789",6,3,3,-0.045,11.24,11.62,-2,6,6,1,-5,0,634,651,240,208,423,0.00800000000000001,36,80,0.00600000000000001,182,195,0.0620000000000001,87,209,140,55,41,43,51,-7,2
"790",4,11,-7,0.217,19.72,10.85,4,-6,9,-4,0,-4,263,-124,150,112,115,0.027,-8,18,-0.017,47,119,-0.056,74,181,73,14,140,33,-55,-11,16
"791",0,-2,2,-0.0579999999999999,13.46,12.06,-2,4,-1,1,-5,1,219,219,15,37,135,-0.015,86,161,0.034,59,29,0.0570000000000001,18,130,164,-18,-64,63,-3,-9,10
"792",-1,4,-5,0.135,7.23,-1.95,7,-7,4,-3,2,-2,-217,-533,-45,-61,-205,0.017,3,-77,0.044,-98,-91,-0.044,29,49,16,-52,-73,-21,-65,-5,-1
"793",-1,3,-4,0.11,5.18,-1.58,2,-2,0,1,3,-3,-167,-389,-60,-53,-253,0.035,94,142,0.063,-155,-248,0.04,-62,-70,38,-120,-28,-70,-216,-3,8
"794",5,7,-2,0.109,2.26,1.56,2,-2,1,0,2,-1,76,-4,220,5,309,-0.066,-88,-50,-0.091,154,289,-0.0820000000000001,184,288,-57,57,27,84,131,-3,20
"795",0,9,-9,0.25,19.79,8.02,5,-5,6,-5,1,-3,461,91,-25,224,18,0.094,97,69,0.086,-84,-133,0.019,-196,-68,322,-18,57,-61,-102,-11,17
"796",0,12,-12,0.333,28.09,12.79,1,-1,3,-3,1,-9,333,-218,-5,88,-29,0.051,50,113,0.011,107,41,0.117,40,126,102,37,-33,-70,-125,-15,20
"797",-1,-6,5,-0.153,12.57,11.48,-4,4,-1,3,-4,2,-721,-708,-25,-232,-408,-0.02,-104,-315,0.019,-153,-234,0.018,-125,-142,-91,-44,23,-39,-143,-7,5
"798",2,2,0,0.014,18.56,12.15,-3,3,2,0,-3,-2,345,91,105,117,372,-0.026,-11,5,-0.017,124,177,0.004,232,184,97,119,42,-11,101,-9,6
"799",4,5,-1,0.0629999999999999,6.63,1.02,2,-2,0,0,1,-1,68,-157,170,84,322,-0.034,-7,68,-0.044,-93,-38,-0.093,220,309,7,119,39,13,59,-1,10
"800",-1,0,-1,0.021,7.68,6.59,-1,1,1,0,0,-2,-229,-233,-35,-96,-331,0.031,-114,-306,-0.001,77,46,0.0610000000000001,-74,-111,-66,-52,12,-20,-152,-9,-21
"801",0,2,-2,0.0570000000000001,-2.16,-0.700000000000001,1,-1,1,-1,0,0,56,107,-15,-15,-36,0.001,-18,-124,0.038,104,231,-0.095,31,10,12,-14,63,-10,58,-3,-17
"802",0,0,0,0,14.14,10.58,-1,1,1,1,0,-2,247,157,-25,31,197,-0.028,65,188,-0.003,120,137,0.02,118,161,94,75,61,72,109,-9,4
"803",1,7,-6,0.175,17.02,6.31,4,-4,4,-2,0,-4,59,-285,25,7,67,-0.011,-61,-97,-0.032,106,141,0.0139999999999999,174,231,115,0,34,9,-78,-13,15
"804",1,-3,4,-0.11,8.11,10.35,-1,5,1,0,-4,3,12,124,45,-64,-133,-0.002,30,13,0.032,110,57,0.112,-117,-146,-18,9,66,-15,-40,-7,11
"805",-4,-4,0,-0.04,3.51,-0.640000000000001,0,0,2,-1,-2,2,126,-34,-155,71,25,0.029,89,178,0.031,-105,-153,0.014,-53,70,78,-107,-22,-52,-183,-1,-10
"806",3,9,-6,0.196,23.68,11.9,2,-2,7,-2,-1,-3,419,-26,105,168,212,0.031,-15,-15,-0.011,100,165,-0.028,202,373,106,46,82,65,-13,-13,22
"807",0,-5,5,-0.147,7.8,7.47,-3,3,-1,4,-4,0,-43,-54,-5,9,106,-0.019,53,171,-0.016,-114,-121,-0.034,22,-10,-27,-2,46,-56,-83,-5,15
"808",2,5,-3,0.094,13.89,6.46,2,-2,-1,0,2,-5,529,316,70,201,186,0.053,-3,-47,0.015,130,176,0.01,-12,170,77,-33,2,-61,-19,-9,4
"809",2,5,-3,0.104,3.76,0.25,3,-3,2,-2,1,-2,140,31,80,50,99,0.002,58,59,0.05,-18,-28,0.003,40,102,17,12,-1,24,173,-5,2
"810",6,7,-1,0.0680000000000001,19.15,15.04,1,3,3,0,-1,-1,668,529,210,272,418,0.034,100,143,0.051,24,-11,0.0489999999999999,89,149,141,60,68,65,31,-15,16
"811",4,5,-1,0.0669999999999999,6.22,8.16,-3,3,5,1,-2,-2,321,359,150,99,241,-0.00800000000000001,-158,-361,-0.032,281,469,-0.1,214,353,-62,53,111,165,199,-7,5
"812",-6,-10,4,-0.154,2.45,5.15,-4,4,-3,2,-1,0,-360,-204,-230,-120,-82,-0.042,-30,-22,-0.032,-92,-79,-0.0629999999999999,88,-109,-170,-31,40,-105,-10,-5,-2
"813",7,7,0,0.04,12.75,11.66,-3,3,1,1,-2,-1,394,267,275,148,314,0.001,175,462,0.018,-77,-63,-0.0449999999999999,-64,109,157,-3,12,-43,-73,-11,14
"814",0,5,-5,0.143,17.93,10.56,0,0,1,0,-2,-7,-30,-288,-15,26,-54,0.025,10,-79,0.052,-92,-156,0.028,77,158,165,-51,99,22,-15,-11,4
"815",-2,-3,1,-0.051,-1.98,0.69,1,-1,0,1,1,-1,-407,-305,-90,-200,-360,-0.018,33,18,0.033,-38,-98,0.043,-61,-97,-80,-71,-46,13,-58,-1,-13
"816",3,10,-7,0.225,0.479999999999999,-5.74,7,-7,1,-3,8,-4,605,365,90,167,228,0.03,109,138,0.072,162,149,0.078,-19,99,204,21,-18,-42,83,-3,4
"817",4,3,1,0.00600000000000001,22.18,15.58,1,3,-1,1,-4,-2,310,147,145,181,377,0.004,38,36,0.031,-90,-149,0.025,165,294,157,-3,49,-48,-69,-13,18
"818",-1,-3,2,-0.0650000000000001,10.83,9.41,2,2,1,2,-2,-3,-367,-302,-40,-52,-167,0.013,-135,-249,-0.05,-128,-143,-0.031,22,-115,32,37,52,46,33,-7,8
"819",5,10,-5,0.186,24.33,9.76,5,-3,7,-3,1,-5,656,186,195,229,376,0.026,186,340,0.086,12,2,0.014,35,172,195,10,74,-56,2,-13,26
"820",2,8,-6,0.202,-2,-5.95,7,-7,2,-1,5,-5,-135,-276,75,0,33,-0.00700000000000001,-64,-166,-0.00700000000000001,-71,-54,-0.049,49,-59,41,41,-33,-66,94,-3,5
"821",1,1,0,0.011,2.76,3.41,-1,1,-2,0,1,1,19,35,45,6,19,-0.00199999999999995,-13,-22,-0.00700000000000001,20,26,0.002,14,126,-4,-34,-5,32,5,-1,11
"822",-4,-2,-2,0.014,3.49,-0.34,1,-1,1,-2,-1,1,242,127,-155,147,-22,0.079,66,39,0.077,-118,-133,-0.03,-68,-174,220,-44,-79,-41,-58,-5,-5
"823",0,1,-1,0.029,17.62,13.76,-1,1,-1,0,0,-3,84,-6,0,12,-7,0.00800000000000001,36,15,0.043,24,-8,0.042,50,-4,90,-9,79,-37,122,-11,26
"824",0,1,-1,0.029,4.18,0.389999999999999,-1,1,0,-1,0,0,56,-77,-25,77,84,0.019,7,29,-0.003,-105,-108,-0.0429999999999999,62,203,53,-48,81,46,-50,-3,4
"825",2,-1,3,-0.0700000000000001,16.71,16.06,-3,3,1,0,-5,1,-60,11,90,-36,37,-0.026,10,51,-0.013,2,4,-0.001,-3,84,31,-99,51,-86,-96,-11,10
"826",4,13,-9,0.261,29.25,14.32,2,-2,0,-1,2,-7,1041,471,150,370,440,0.075,187,365,0.052,114,104,0.054,-34,192,213,33,57,-15,49,-15,26
"827",-2,6,-8,0.218,24.23,12.91,5,-3,1,-1,1,-6,-347,-630,-75,-78,-244,0.017,-117,-295,-0.004,-74,-190,0.108,-65,-146,-89,-37,37,-150,-112,-15,-20
"828",-3,1,-4,0.08,2.01,-3.92,2,-2,2,0,4,-3,30,-161,-105,21,-110,0.038,60,43,0.062,-72,-147,0.0389999999999999,-114,-212,84,-37,-118,-118,-153,-1,-3
"829",5,0,5,-0.11,13.01,12.89,-5,5,0,1,-5,2,449,458,205,166,571,-0.047,51,192,-0.024,66,57,0.032,173,215,90,85,88,36,239,-7,17
"830",-3,0,-3,0.0640000000000001,12.37,5.02,2,-2,-2,1,3,-6,-286,-485,-125,-85,-223,0.00899999999999995,-62,-225,0.023,-54,-47,-0.025,116,49,-5,-98,-82,-91,-37,-9,-6
"831",0,10,-10,0.286,32.27,21.76,6,-4,5,-1,6,-11,433,191,10,62,-5,0.031,62,96,0.041,247,246,0.092,-70,6,34,26,-8,-54,-48,-15,19
